gamma,mu
7.9663333313181965,0.030563990087869093
7.966333332865596,0.03056433671408393
7.9663364709942215,0.030563988474705508
7.96633647243233,0.030564335461331044
7.96633961067032,0.03056398686153884
7.966339611999156,0.030564334208572526
7.9685833042780345,0.030867834714411187
7.968583305942688,0.030695188328389182
7.968588060884676,0.03086782869202715
7.968588062620117,0.030695180800672458
7.968592817492306,0.030867822669607504
7.968592819298468,0.03069517327293575
7.968597574100947,0.030867816647150617
7.968597575977871,0.03069516574516297
7.968602330710447,0.030867810624648447
7.968602332658174,0.030695158217363752
7.9686070873209065,0.030867804602106585
7.968607089339426,0.030695150689538597
7.968611843932324,0.03086779857952207
7.968611846021614,0.030695143161682877
7.968616600544744,0.030867792556899407
7.968616602704801,0.030695135633802745
7.968621357158118,0.030867786534259617
7.968621359388918,0.030695128105913686
7.968626113772376,0.030867780511552027
7.96862611607395,0.030695120577971663
7.976946324457735,0.0304966608171478
7.976946326593324,0.030509079427882613
7.976950431818571,0.030496660924546223
7.976950434103655,0.030509079082906024
7.976954539180156,0.03049666103193855
7.976954541614738,0.030509078737908413
7.976958646542566,0.030496661139332512
7.976958649126655,0.030509078392917787
7.976962753905697,0.030496661246708804
7.976962756639323,0.030509078047911573
7.976966861269717,0.03049666135408682
7.9769668641528755,0.030509077702903946
7.976970968634495,0.030496661461455462
7.976970971667197,0.03050907735789791
7.976975076000083,0.03049666156880702
7.976975079182276,0.03050907701287918
7.976979183366463,0.030496661676167075
7.976979186698174,0.03050907666787208
7.976983290733643,0.030496661783507927
7.976983294214873,0.03050907632284019
7.978781787945337,0.030321484353159095
7.978781789044949,0.03030345245683174
7.978782927886238,0.030321479506657055
7.978782928914915,0.03030344719776413
7.978784067829371,0.030321474660153853
7.978784068787161,0.03030344193868624
7.978785207774728,0.030321469813664115
7.978785208661667,0.03030343667962656
7.978786347722311,0.030321464967183874
7.978786348538361,0.030303431420554885
7.978787487672139,0.030321460120729612
7.978787488417299,0.03030342616151117
7.978788627624184,0.030321455274272935
7.978788628298485,0.030303420902465246
7.978789767578458,0.030321450427817514
7.9787897681819,0.03030341564342654
7.978790907534987,0.030321445581379215
7.978790908067516,0.030303410384388812
7.978792047493724,0.0303214407349555
7.978792047955395,0.030303405125372027
7.993942122075062,0.030595934702036195
7.993942128746503,0.030615632611740627
7.993943154177072,0.03059593620037166
7.993943160588973,0.030615632968628972
7.9939441862834935,0.030595937698716436
7.993944192435898,0.03061563332551377
7.993945218394332,0.030595939197047835
7.993945224287216,0.030615633682397593
7.993946250509525,0.030595940695381792
7.99394625614286,0.030615634039272272
7.993947282629208,0.030595942193702617
7.9939472880029685,0.0306156343961398
7.993948314753219,0.03059594369201349
7.993948319867502,0.030615634753006316
7.99394934688164,0.030595945190334713
7.993949351736322,0.030615635109861178
7.99395037901441,0.030595946688644845
7.9939503836096195,0.030615635466716765
7.993951411151643,0.03059594818694814
7.993951415487312,0.03061563582356125
8.016005503166312,0.03055899742177658
8.016005505287978,0.030630886668684822
8.016009848285943,0.030558994043841582
8.016009850339193,0.030630881788403376
8.01601419340608,0.03055899066591898
8.016014195390957,0.03063087690813505
8.016018538526794,0.03055898728798443
8.016018540443174,0.030630872027848817
8.016022883647976,0.03055898391005736
8.016022885496051,0.030630867147574778
8.016027228769772,0.030558980532111934
8.016027230549398,0.03063086226728881
8.01603157389206,0.030558977154170688
8.016031575603273,0.030630857386993983
8.01603591901492,0.030558973776232557
8.016035920657709,0.03063085250671436
8.016040264138265,0.030558970398288393
8.016040265712626,0.030630847626426306
8.01604460926215,0.030558967020332867
8.016044610768137,0.030630842746132127
8.01788712759525,0.030566843813458706
8.017887130297625,0.030537129691943988
8.017889921588045,0.030566843295181393
8.017889924422072,0.03053712872581379
8.01789271558093,0.030566842776909395
8.01789271854661,0.030537127759677804
8.017895509573846,0.03056684225863198
8.017895512671192,0.030537126793545574
8.017898303566847,0.030566841740363018
8.017898306795882,0.03053712582741942
8.017901097559946,0.030566841222096228
8.017901100920563,0.030537124861294593
8.017903891553132,0.03056684070383185
8.017903895045405,0.03053712389516293
8.017906685546308,0.030566840185567726
8.01790668917028,0.030537122929047297
8.017909479539671,0.03056683966730464
8.017909483295256,0.030537121962913638
8.01791227353304,0.0305668391490494
8.01791227742027,0.03053712099678825
8.030863970014424,0.030472019918825848
8.030863972929344,0.030361124470797
8.030864528677226,0.030472017045780734
8.030864531739246,0.030361120805576385
8.030865087343376,0.030472014172747773
8.030865090552435,0.030361117140386466
8.030865646012879,0.03047201129973532
8.030865649369023,0.030361113475235183
8.030866204685784,0.030472008426737706
8.030866208188934,0.03036110981012234
8.030866763361917,0.030472005553754736
8.03086676701223,0.03036110614503369
8.030867322041512,0.03047200268079052
8.03086732583885,0.030361102479993136
8.030867880724452,0.030471999807841512
8.030867884668785,0.03036109881496904
8.030868439410664,0.030471996934899034
8.03086844350207,0.030361095149983267
8.030868998100315,0.03047199406198424
8.030869002338802,0.030361091485037423
8.053925947084824,0.030526754510276415
8.053925952181586,0.03054374598439371
8.05392877973641,0.030526754602224915
8.053928784633161,0.030543745283545514
8.053931612389809,0.03052675469417975
8.05393161708655,0.03054374458270544
8.053934445044954,0.030526754786146502
8.05393444954173,0.03054374388187004
8.053937277701891,0.030526754878114667
8.053937281998671,0.030543743181037152
8.053940110360578,0.030526754970103688
8.053940114457422,0.030543742480229286
8.053942943021132,0.030526755062103412
8.053942946917962,0.03054374177941078
8.053945775683395,0.030526755154099323
8.05394577938025,0.030543741078606402
8.053948608347522,0.03052675524611193
8.05394861184435,0.03054374037780754
8.053951441013341,0.030526755338134016
8.053951444310185,0.03054373967701754
8.069170647895866,0.030558209114622932
8.06917065148017,0.03061890862739926
8.069173663108103,0.03055820506662339
8.069173666926053,0.030618906925355897
8.069176678324716,0.030558201018618603
8.069176682376337,0.030618905223316343
8.069179693545866,0.030558196970617874
8.06917969783113,0.030618903521272542
8.069182708771436,0.030558192922615645
8.069182713290338,0.030618901819226864
8.069185724001478,0.03055818887462456
8.069185728753963,0.03061890011718866
8.069188739235953,0.03055818482663085
8.069188744222117,0.0306188984151423
8.069191754474874,0.03055818077863883
8.069191759694693,0.0306188967130966
8.069194769718248,0.03055817673064037
8.069194775171752,0.030618895011053443
8.069197784966159,0.03055817268265883
8.069197790653202,0.030618893309015495
8.072280375281862,0.030609609857225658
8.072280375903693,0.030622991307358606
8.07228071767327,0.030609610337484747
8.07228071832059,0.030622991802331467
8.072281060067994,0.030609610817750356
8.072281060740892,0.03062299229732138
8.07228140246604,0.03060961129801587
8.072281403164526,0.030622992792307492
8.072281744867494,0.0306096117782874
8.072281745591562,0.030622993287296275
8.072282087272283,0.030609612258542248
8.072282088021929,0.030622993782274795
8.07228242968047,0.030609612738804724
8.072282430455646,0.030622994277261544
8.072282772091937,0.030609613219068715
8.072282772892722,0.030622994772252887
8.072283114506828,0.030609613699337068
8.072283115333171,0.030622995267242947
8.072283456925074,0.030609614179598198
8.07228345777697,0.030622995762225925
8.074295195418127,0.030930515341488808
8.07429519817215,0.030912911124670713
8.074297900391995,0.030930524136941202
8.074297903028873,0.030912917733141178
8.074300605367162,0.030930532932445753
8.074300607886968,0.030912924341614995
8.0743033103438,0.030930541727981715
8.074303312746478,0.030912930950083288
8.074306015321772,0.03093055052354155
8.074306017607324,0.030912937558554763
8.074308720301254,0.030930559319150657
8.074308722469603,0.030912944167032743
8.074311425282055,0.030930568114794835
8.074311427333317,0.030912950775507972
8.074314130264288,0.030930576910470183
8.07431413219847,0.030912957383986705
8.074316835247913,0.030930585706189215
8.074316837064906,0.030912963992469216
8.074319540232942,0.030930594501942733
8.074319541932827,0.0309129706009441
8.075510164907756,0.030474409155702067
8.075510170250668,0.030382638206875985
8.075511541628355,0.030474411092949093
8.075511546760517,0.030382639796739677
8.07551291835158,0.030474413030232204
8.075512923272894,0.030382641386622854
8.075514295077415,0.0304744149675393
8.075514299787997,0.030382642976507106
8.075515671806032,0.03047441690486151
8.075515676305853,0.030382644566401322
8.075517048537254,0.03047441884221868
8.075517052826344,0.030382646156301797
8.0755184252711,0.030474420779592185
8.075518429349449,0.030382647746210686
8.075519802007689,0.030474422717001133
8.075519805875267,0.030382649336124525
8.075521178746886,0.030474424654430485
8.075521182403753,0.030382650926042695
8.075522555488831,0.030474426591878587
8.075522558934905,0.030382652515975914
8.08956216995694,0.030340569984205548
8.08956217334421,0.030454044226936493
8.089563359897348,0.03034056211088544
8.08956336346292,0.030454037558227474
8.089564549841109,0.03034055423757443
8.089564553585094,0.03045403088950736
8.089565739788355,0.03034054636425695
8.089565743710637,0.030454024220768997
8.089566929738952,0.03034053849094227
8.089566933839617,0.030454017551997004
8.08956811969295,0.030340530617623117
8.089568123971976,0.03045401088322213
8.08956930965035,0.030340522744297514
8.089569314107752,0.030454004214420405
8.089570499611252,0.030340514870972113
8.089570504247003,0.030453997545604062
8.089571689575456,0.03034050699765879
8.089571694389694,0.03045399087677356
8.089572879543208,0.030340499124332676
8.089572884535718,0.030453984207913978
8.090289884050064,0.030589166499679098
8.090289886585492,0.030589405487171505
8.090293035220732,0.030589165044406716
8.090293037641917,0.030589403603483178
8.090296186391255,0.030589163589138976
8.090296188698378,0.03058940171979867
8.090299337561973,0.030589162133860183
8.090299339754937,0.03058939983610313
8.090302488732696,0.03058916067857557
8.09030249081148,0.030589397952408566
8.090305639903399,0.030589159223280774
8.090305641868056,0.030589396068693576
8.090308791074154,0.030589157767992783
8.090308792924697,0.030589394184988895
8.090311942244973,0.030589156312684575
8.090311943981327,0.03058939230127139
8.090315093415871,0.03058915485738548
8.090315095038042,0.03058939041755105
8.090318244586706,0.030589153402066718
8.090318246094785,0.030589388533816337
8.09693081190937,0.030584828916601706
8.096930813386722,0.030594724440438033
8.09693476557022,0.030584829600359735
8.096934767114876,0.030594724349860814
8.096938719231138,0.030584830284103814
8.096938720843063,0.030594724259276704
8.096942672892034,0.030584830967849152
8.096942674571281,0.030594724168696893
8.096946626552933,0.030584831651584016
8.096946628299444,0.03059472407810112
8.096950580213855,0.030584832335314713
8.096950582027608,0.030594723987498736
8.09695453387475,0.03058483301904612
8.096954535755819,0.03059472389688807
8.096958487535678,0.030584833702752914
8.096958489484038,0.030594723806272935
8.096962441196599,0.030584834386467107
8.09696244321225,0.030594723715658943
8.096966394857489,0.03058483507016596
8.0969663969404,0.03059472362502898
8.101993139561486,0.030529429691722107
8.101993143127531,0.030516407123771128
8.101996389965965,0.03052942961647937
8.101996393732115,0.030516407067214264
8.101999640370474,0.030529429541264818
8.10199964433673,0.030516407010676257
8.10200289077511,0.030529429466058966
8.102002894941391,0.030516406954148926
8.10200614117973,0.030529429390872588
8.102006145546085,0.03051640689763842
8.102009391584444,0.030529429315683105
8.102009396150882,0.030516406841134002
8.102012641989178,0.030529429240528365
8.102012646755687,0.030516406784647485
8.102015892393949,0.030529429165380654
8.10201589736054,0.030516406728181636
8.102019142798836,0.03052942909025146
8.102019147965454,0.030516406671730337
8.102022393203725,0.030529429015124673
8.102022398570515,0.030516406615280166
8.10759401532522,0.030593210883421033
8.107594018467507,0.030604708276911315
8.107597848823413,0.030593210255564496
8.107597852148006,0.030604707353504346
8.107601682321622,0.030593209627709596
8.107601685828458,0.030604706430085442
8.10760551581983,0.030593208999841137
8.107605519508981,0.030604705506671853
8.107609349318029,0.03059320837197712
8.107609353189476,0.030604704583245976
8.107613182816275,0.030593207744100355
8.107613186869964,0.030604703659821843
8.107617016314451,0.030593207116219337
8.10761702055046,0.030604702736396813
8.107620849812697,0.030593206488329278
8.10762085423098,0.030604701812959823
8.107624683310922,0.03059320586044041
8.107624687911484,0.030604700889526316
8.107628516809164,0.03059320523253839
8.10762852159204,0.030604699966076468
8.111478612714455,0.030564826165606032
8.111478616968952,0.030594768475170307
8.111480148037517,0.030564823457149635
8.111480152556746,0.03059476765248075
8.111481683365742,0.030564820748709545
8.111481688149803,0.030594766829798548
8.111483218699208,0.03056481804027382
8.111483223748117,0.03059476600711534
8.111484754037981,0.030564815331850476
8.111484759351583,0.030594765184446263
8.111486289381896,0.030564812623428392
8.111486294960326,0.030594764361772605
8.111487824731041,0.03056480991501327
8.11148783057424,0.030594763539114823
8.111489360085441,0.03056480720661096
8.11148936619338,0.030594762716457138
8.111490895445053,0.030564804498211324
8.111490901817792,0.030594761893800552
8.111492430809834,0.030564801789820607
8.111492437447431,0.030594761071150767
8.115758623365943,0.033865628434836086
8.115758767691785,0.03386527526405259
8.115758912018572,0.0338649220941102
8.115759056346166,0.033864568924863496
8.115759200674658,0.03386421575658325
8.115759345004054,0.03386386258915745
8.115759489334197,0.03386350942261681
8.115759633665254,0.03386315625680351
8.115759777997207,0.033862803091818806
8.115759922329937,0.03386244992794208
8.117413389590306,0.03053964009663994
8.117413393186517,0.030487076379732837
8.117417744864792,0.03053963933922651
8.117417748687851,0.030487076002100315
8.117422100140082,0.030539638581823934
8.117422104189915,0.030487075624456593
8.117426455416114,0.030539637824435736
8.11742645969278,0.030487075246835468
8.117430810692902,0.030539637067052313
8.117430815196442,0.03048707486921322
8.117435165970504,0.03053963630968268
8.117435170700851,0.0304870744915944
8.117439521248782,0.03053963555232315
8.117439526206015,0.030487074113992905
8.117443876527918,0.03053963479497122
8.117443881711983,0.03048707373638925
8.117448231807783,0.030539634037631908
8.11744823721864,0.03048707335879755
8.117452587088415,0.030539633280296952
8.117452592726156,0.030487072981207636
8.119557152621848,0.03076245071345048
8.119557154655224,0.03082218907990101
8.119561549608791,0.0307624441605214
8.119561551736568,0.030822182238846203
8.119565946596994,0.030762437607611985
8.119565948819092,0.030822175397772628
8.119570343586343,0.030762431054716106
8.119570345902872,0.03082216855670506
8.11957474057685,0.030762424501839518
8.11957474298772,0.030822161715621917
8.119579137568488,0.030762417948963245
8.119579140073787,0.030822154874547373
8.119583534561391,0.03076241139612411
8.119583537161041,0.030822148033451978
8.119587931555355,0.030762404843288002
8.119587934249433,0.030822141192361024
8.119592328550533,0.03076239829045133
8.119592331338968,0.030822134351251355
8.11959672554698,0.030762391737654802
8.119596728429745,0.03082212751014765
8.141257805395375,0.030533601689703673
8.1412578091757,0.030387979085096693
8.14125971563825,0.03053359865354984
8.141259719622424,0.03038797516580613
8.141261625884491,0.0305335956174086
8.141261630072465,0.030387971246557666
8.14126353613404,0.03053359258130201
8.141263540525854,0.03038796732735733
8.141265446386965,0.03053358954520791
8.141265450982498,0.030387963408202674
8.141267356643203,0.030533586509155032
8.141267361442555,0.030387959489079155
8.141269266902796,0.03053358347312111
8.141269271905891,0.030387955570012812
8.141271177165665,0.030533580437106824
8.141271182372597,0.030387951650986417
8.141273087431843,0.030533577401116556
8.141273092842637,0.030387947731982168
8.1412749977014,0.030533574365156902
8.141275003315998,0.030387943813036437
8.14605437184075,0.03041574949991653
8.146054375497416,0.030401597851805708
8.146056466550077,0.03041574838803619
8.146056470394889,0.030401597064071795
8.146058561259482,0.030415747276184516
8.146058565292378,0.030401596276371123
8.146060655968952,0.030415746164348882
8.14606066018988,0.030401595488683576
8.146062750678476,0.030415745052527195
8.146062755087527,0.030401594701001546
8.14606484538808,0.030415743940717093
8.146064849985162,0.030401593913339894
8.146066940097777,0.030415742828935673
8.146066944882923,0.030401593125705346
8.146069034807464,0.030415741717167155
8.146069039780741,0.030401592338079736
8.146071129517264,0.030415740605419912
8.146071134678603,0.030401591550473464
8.146073224227147,0.030415739493682283
8.146073229576546,0.030401590762871144
8.147892116602163,0.030627579999424445
8.147892117136879,0.030626141955842665
8.147893807917958,0.030627578658027795
8.14789380842608,0.030626140296289597
8.147895499238441,0.0306275773166155
8.147895499719992,0.030626138636710157
8.147897190563663,0.030627575975176853
8.147897191018549,0.030626136977121715
8.147898881893516,0.030627574633735662
8.147898882321787,0.03062613531752165
8.14790057322813,0.030627573292277277
8.147900573629745,0.030626133657887356
8.147902264567394,0.030627571950798963
8.147902264942358,0.03062613199825304
8.147903955911277,0.030627570609306598
8.147903956259663,0.030626130338595233
8.147905647259872,0.03062756926779597
8.147905647581647,0.030626128678920846
8.147907338613168,0.030627567926270142
8.147907338908302,0.030626127019236796
8.159441143227097,0.030462288331879608
8.15944114819073,0.03048167415460096
8.159444838951762,0.030462284319887723
8.159444843717951,0.03048166851153677
8.159448534677345,0.030462280307872326
8.159448539246107,0.030481662868439334
8.15945223040394,0.03046227629586005
8.159452234775241,0.03048165722535178
8.159455926131486,0.03046227228383511
8.159455930305278,0.030481651582240407
8.159459621859991,0.03046226827181192
8.159459625836357,0.030481645939132836
8.15946331758945,0.030462264259773813
8.159463321368296,0.030481640296013517
8.159467013319885,0.030462260247730813
8.159467016901303,0.030481634652872902
8.159470709051282,0.030462256235683046
8.159470712435171,0.03048162900973411
8.15947440478354,0.030462252223629173
8.15947440797009,0.03048162336658198
8.16680424820304,0.030630570096590228
8.166804251639368,0.030568032488503077
8.166806549216766,0.030630572102484713
8.166806552878436,0.030568033255627982
8.166808850232345,0.030630574108349896
8.16680885411929,0.030568034022737185
8.166811151249682,0.030630576114208222
8.166811155361986,0.03056803478982944
8.1668134522689,0.030630578120053306
8.166813456606462,0.030568035556906542
8.1668157532899,0.030630580125883648
8.166815757852895,0.030568036323977123
8.166818054312765,0.03063058213167749
8.166818059101066,0.030568037091026113
8.166820355337448,0.030630584137475023
8.166820360351037,0.03056803785805741
8.166822656363934,0.030630586143247575
8.166822661602861,0.030568038625077232
8.166824957392238,0.030630588149022926
8.166824962856507,0.030568039392084394
8.191216803850761,0.030418156435204326
8.191216807566864,0.0305184908708278
8.191219459475723,0.030418147352063527
8.1912194633822,0.030518482795067033
8.191222115103766,0.030418138268939746
8.191222119200495,0.030518474719312242
8.191224770734749,0.030418129185824136
8.191224775021848,0.030518466643543612
8.191227426368734,0.03041812010271562
8.191227430846158,0.030518458567752527
8.191230082005733,0.030418111019616355
8.19123008667354,0.03051845049196777
8.191232737645777,0.03041810193653259
8.191232742503828,0.030518442416157133
8.19123539328881,0.0304180928534519
8.191235398337195,0.030518434340344236
8.191238048934848,0.030418083770393785
8.191238054173498,0.030518426264535835
8.19124070458386,0.03041807468733625
8.191240710012861,0.030518418188697147
8.20992806501293,0.030488969732314682
8.209928066018392,0.030501776276348893
8.209931867694074,0.030488966029382798
8.20993186867813,0.030501771207917083
8.209935670376252,0.03048896232643294
8.209935671338974,0.030501766139469116
8.209939473059492,0.03048895862348897
8.209939474000867,0.030501761071024418
8.20994327574377,0.030488954920529155
8.209943276663768,0.030501756002555558
8.209947078429057,0.030488951217576936
8.20994707932774,0.0305017509340904
8.209950881115427,0.030488947514620116
8.209950881992748,0.03050174586561798
8.209954683802794,0.030488943811642612
8.209954684658753,0.030501740797126666
8.209958486491248,0.03048894010867262
8.209958487325832,0.03050173572863437
8.209962289180671,0.030488936405697338
8.209962289993873,0.030501730660138903
8.213565699396833,0.030542132204839537
8.213565704872382,0.03052870371546292
8.21356823949241,0.030542131658683337
8.213568244754342,0.030528703838848332
8.213570779590192,0.0305421311125186
8.213570784638414,0.030528703962248445
8.213573319690166,0.03054213056635928
8.213573324524724,0.030528704085643007
8.213575859792414,0.030542130020197508
8.213575864413201,0.030528704209044518
8.213578399896829,0.030542129474036027
8.213578404303941,0.030528704332445023
8.21358094000345,0.030542128927875615
8.213580944196854,0.030528704455853505
8.213583480112252,0.030542128381718495
8.213583484091952,0.030528704579257625
8.213586020223294,0.03054212783556341
8.213586023989288,0.03052870470266366
8.213588560336502,0.030542127289404298
8.213588563888798,0.030528704826070757
8.21743135292794,0.030525471146575493
8.21743135525297,0.03051158359602307
8.217434799397815,0.030525469811592446
8.217434801837909,0.030511582963323736
8.2174382458678,0.030525468476630273
8.21743824842292,0.030511582330651606
8.217441692337765,0.030525467141684477
8.217441695007913,0.03051158169798105
8.217445138807719,0.030525465806748087
8.217445141592936,0.030511581065331313
8.217448585277737,0.030525464471823426
8.217448588178023,0.030511580432688163
8.217452031747774,0.03052546313692902
8.217452034763127,0.030511579800069816
8.21745547821783,0.030525461802047283
8.217455481348246,0.03051157916746255
8.217458924687989,0.030525460467182745
8.217458927933405,0.030511578534874476
8.21746237115813,0.03052545913232496
8.2174623745186,0.03051157790229169
8.219677409418548,0.030576667138425318
8.2196774122602,0.03057696631658304
8.219680538932021,0.030576665817088476
8.219680541650623,0.030576965410532016
8.219683668445631,0.03057666449574102
8.219683671041107,0.030576964504487263
8.219686797959364,0.030576663174406
8.21968680043179,0.03057696359843631
8.219689927473256,0.030576661853055614
8.219689929822568,0.030576962692388347
8.219693056987232,0.03057666053171121
8.219693059213476,0.0305769617863354
8.219696186501361,0.03057665921035989
8.219696188604537,0.030576960880281744
8.21969931601567,0.030576657889008926
8.219699317995714,0.030576959974221215
8.219702445530045,0.030576656567646868
8.219702447387085,0.03057695906816282
8.219705575044559,0.030576655246297893
8.219705576778452,0.030576958162108443
8.230915044457983,0.03060609786785936
8.230915045041806,0.03060592526294612
8.230915126312475,0.030606097468938276
8.230915126848581,0.0306059247432191
8.230915208170671,0.030606097070004855
8.230915208659068,0.030605924223474287
8.230915290032481,0.030606096671055624
8.230915290473241,0.030605923703715895
8.230915371897991,0.030606096272097386
8.230915372291067,0.03060592318394145
8.230915453767174,0.03060609587310976
8.23091545411262,0.030605922664142252
8.230915535640086,0.03060609547411231
8.23091553593779,0.030605922144342185
8.230915617516656,0.03060609507509278
8.230915617766719,0.030605921624522556
8.23091569939683,0.03060609467606819
8.230915699599228,0.03060592110468721
8.230915781280792,0.030606094277018343
8.230915781435499,0.0306059205848274
8.234470572778777,0.030545469736040397
8.234470579565127,0.03054164936996992
8.234470917618617,0.030545469673562496
8.234470924139558,0.030541650274515032
8.234471262463156,0.030545469611075966
8.23447126871881,0.03054165117904793
8.234471607312486,0.030545469548592875
8.234471613302787,0.030541652083581415
8.234471952166572,0.030545469486105186
8.234471957891559,0.03054165298810942
8.234472297025341,0.030545469423605146
8.234472302485086,0.030541653892628407
8.234472641888924,0.030545469361113384
8.234472647083312,0.030541654797143904
8.234472986757268,0.030545469298604737
8.234472991686307,0.03054165570165008
8.234473331630367,0.030545469236099777
8.234473336294085,0.030541656606152406
8.23447367650823,0.03054546917358199
8.23447368090664,0.030541657510654036
8.241111511805554,0.03059507573579859
8.241111514756506,0.030421228536247583
8.241114775758357,0.030595071504773082
8.241114778829617,0.030421223427221093
8.241118039713557,0.030595067273770035
8.24111804290522,0.030421218318236885
8.241121303671283,0.030595063042817127
8.24112130698334,0.030421213209318367
8.241124567631555,0.030595058811896232
8.241124571063976,0.030421208100450837
8.241127831594273,0.030595054581014938
8.241127835147068,0.03042120299163539
8.2411310955595,0.030595050350174853
8.2411310992327,0.030421197882878854
8.241134359527278,0.030595046119362215
8.241134363320734,0.03042119277417655
8.241137623497513,0.03059504188858704
8.241137627411417,0.03042118766550407
8.241140887470245,0.03059503765785787
8.241140891504536,0.030421182556912302
8.256193678314505,0.030350971973030907
8.25619368493112,0.030368691124216005
8.256194466518187,0.030350968051965504
8.256194472865753,0.03036868850463881
8.256195254723973,0.030350964130894553
8.25619526080232,0.030368685885076113
8.256196042931855,0.030350960209829858
8.256196048741002,0.03036868326552308
8.256196831141766,0.03035095628878099
8.25619683668174,0.030368680645985614
8.256197619353713,0.030350952367746042
8.25619762462455,0.03036867802647372
8.256198407567759,0.030350948446714
8.256198412569441,0.030368675406959613
8.256199195783832,0.030350944525691845
8.25619920051635,0.030368672787454344
8.256199984002034,0.030350940604668405
8.256199988465351,0.030368670167973677
8.256200772222245,0.030350936683663756
8.256200776416412,0.03036866754849998
8.263327071086891,0.03085237490753146
8.263327073424605,0.030701751270275055
8.263331096116893,0.03085236945318761
8.263331098568358,0.030701744391694773
8.263335121148225,0.030852363998799374
8.263335123713492,0.03070173751309479
8.263339146180964,0.03085235854437603
8.263339148859915,0.030701730634462864
8.263343171215107,0.030852353089917992
8.263343174007774,0.030701723755808784
8.26334719625062,0.030852347635406344
8.263347199157035,0.030701716877123884
8.263351221287458,0.030852342180860245
8.263351224307655,0.030701709998409016
8.263355246325737,0.030852336726281133
8.26335524945963,0.030701703119672692
8.263359271365383,0.030852331271669156
8.263359274613043,0.030701696240915483
8.26336329640644,0.030852325817007753
8.26336329976783,0.030701689362124668
8.26673718920096,0.030500494243308703
8.266737193614984,0.03052015174897509
8.266739263652637,0.030500494025844253
8.266739268308552,0.030520151616657214
8.26674133810455,0.030500493808353662
8.26674134300224,0.03052015148430595
8.266743412556501,0.030500493590850344
8.26674341769603,0.03052015135194741
8.266745487008611,0.030500493373332663
8.266745492390012,0.030520151219583014
8.266747561460884,0.030500493155809792
8.266747567084137,0.03052015108721602
8.266749635913339,0.03050049293825709
8.266749641778354,0.030520150954802018
8.266751710365881,0.03050049272068828
8.266751716472733,0.030520150822396945
8.266753784818562,0.030500492503106377
8.266753791167279,0.030520150689970688
8.266755859271404,0.030500492285520327
8.266755865861963,0.030520150557535243
8.282983211173669,0.03056495806337046
8.282983215158971,0.030575510170461
8.282985951888643,0.030564957781236118
8.282985956095853,0.030575509703074055
8.282988692603709,0.0305649574990993
8.282988697032932,0.030575509235681468
8.282991433318882,0.030564957216962712
8.282991437970104,0.03057550876829121
8.28299417403425,0.030564956934823164
8.282994178907396,0.03057550830088691
8.282996914749644,0.030564956652659753
8.282996919844777,0.030575507833483725
8.2829996554652,0.030564956370503053
8.282999660782275,0.030575507366073024
8.283002396180882,0.030564956088336294
8.283002401719921,0.030575506898657553
8.283005136896673,0.030564955806167183
8.283005142657675,0.030575506431243307
8.283007877612564,0.030564955523987667
8.283007883595543,0.030575505963819652
8.290928179870896,0.030466153483997886
8.290928182091461,0.030558387887183274
8.290931817718478,0.03046614106236724
8.290931820005245,0.03055837636213446
8.290935455568155,0.030466128640769374
8.290935457921005,0.030558364837104647
8.29093909341985,0.030466116219185373
8.290939095838871,0.03055835331206233
8.290942731273597,0.03046610379762877
8.290942733758765,0.03055834178700985
8.290946369129339,0.030466091376082305
8.290946371680704,0.030558330261977323
8.290950006987165,0.030466078954567908
8.29095000960467,0.030558318736934226
8.29095364484704,0.030466066533071535
8.29095364753064,0.030558307211887983
8.290957282708899,0.03046605411160595
8.290957285458731,0.03055829568685683
8.290960920572838,0.030466041690153857
8.290960923388802,0.030558284161811597
8.311170465407386,0.030561811310401595
8.31117046865649,0.030573810166015986
8.311175221718592,0.030561807563487624
8.311175225177763,0.030573807382884618
8.311179978030955,0.030561803816586346
8.311179981700171,0.03057380459975656
8.311184734344444,0.030561800069679325
8.311184738223707,0.030573801816631774
8.311189490659157,0.030561796322782785
8.311189494748366,0.030573799033495212
8.31119424697495,0.03056179257587679
8.311194251274175,0.03057379625036205
8.31119900329185,0.030561788828983038
8.3111990078011,0.030573793467231377
8.311203759609903,0.030561785082091328
8.31120376432921,0.030573790684101067
8.311208515929092,0.03056178133520136
8.311208520858397,0.030573787900966442
8.311213272249436,0.030561777588318947
8.31121327738876,0.030573785117827598
8.321506256529183,0.030435151338769062
8.321506257884387,0.030430684931781624
8.321510633785767,0.03043515350666809
8.321510635247458,0.030430685094719485
8.321515011044076,0.030435155674565565
8.321515012612313,0.03043068525765811
8.321519388304115,0.030435157842460796
8.321519389978876,0.030430685420589593
8.321523765565898,0.03043516001034897
8.321523767347125,0.03043068558351455
8.321528142829399,0.030435162178234897
8.321528144717123,0.03043068574643929
8.321532520094587,0.030435164346121372
8.321532522088791,0.03043068590935396
8.321536897361554,0.030435166513994933
8.321536899462247,0.030430686072269026
8.321541274630215,0.030435168681877713
8.321541276837474,0.030430686235175777
8.321545651900609,0.030435170849749206
8.321545654214349,0.030430686398077823
8.343461963549554,0.030599487778813186
8.343461966543744,0.03040800348100904
8.343465917249278,0.030599482264119304
8.343465920403842,0.030407997060494855
8.343469870950772,0.030599476749450186
8.34346987426567,0.030407990640033227
